id, type, gender, skin tone, count, accessories
5231, Human, Male, Light, 3, Frumpy Hair / Clown Eyes Blue / Normal Beard Black
5232, Human, Male, Dark, 3, Half Shaved / Eye Mask / Cigarette
5233, Human, Non-Binary (???), Dark, 3, Mohawk Thin / Eye Patch / Mustache
5234, Human, Female, Light, 4, Cap Forward / Hot Lipstick / Regular Shades / Pipe
5235, Human, Female, Albino, 2, Headband / Green Eye Shadow
5236, Human, Male, Medium, 2, Vampire Hair / Front Beard
5237, Human, Male, Albino, 2, Bandana / Eye Patch
5238, Human, Male, Albino, 2, Top Hat / Mustache
5239, Human, Female, Light, 4, Mohawk Dark / Purple Lipstick / Blue Eye Shadow / Cigarette
5240, Human, Female, Dark, 3, Blonde Bob / Frown / Classic Shades
5241, Human, Male, Light, 3, Messy Hair / Luxurious Beard / Earring
5242, Human, Non-Binary (???), Albino, 3, Red Mohawk / VR / Normal Beard Black
5243, Human, Male, Light, 3, Knitted Cap / Regular Shades / Shadow Beard
5244, Human, Female, Light, 4, Hoodie / Frown / Clown Eyes Green / Gold Chain
5245, Human, Female, Light, 3, Blonde Short / Purple Lipstick / Vape
5246, Human, Male, Light, 2, Mohawk / Welding Goggles
5247, Human, Male, Dark, 3, Peak Spike / Pipe / Earring
5248, Human, Female, Light, 3, Red Mohawk / Purple Lipstick / Small Shades
5249, Human, Male, Light, 3, Tassle Hat / Normal Beard Black / Cigarette
5250, Human, Female, Dark, 3, Knitted Cap / Hot Lipstick / Cigarette
5251, Human, Male, Medium, 3, Cap Forward / Normal Beard / Medical Mask
5252, Human, Male, Dark, 4, Stringy Hair / Smile / Shadow Beard / Vape
5253, Zombie, ???, , 4, Messy Hair / Hot Lipstick / Clown Eyes Blue / Mole
5254, Human, Female, Dark, 2, Purple Eye Shadow / Cigarette
5255, Human, Male, Medium, 2, Vampire Hair / Eye Patch
5256, Human, Female, Dark, 3, Pigtails / Hot Lipstick / Green Eye Shadow
5257, Human, Male, Light, 3, Clown Hair Green / Nerd Glasses / Cigarette
5258, Human, Male, Medium, 2, Tassle Hat / Earring
5259, Human, Female, Dark, 1, Smile
5260, Human, Female, Medium, 3, Headband / Purple Lipstick / VR
5261, Human, Male, Light, 2, Wild White Hair / Horned Rim Glasses
5262, Human, Female, Light, 4, Bandana / Clown Eyes Blue / Choker / Earring
5263, Human, Male, Dark, 3, Mohawk Thin / Luxurious Beard / Vape
5264, Human, Female, Light, 3, Wild White Hair / Hot Lipstick / VR
5265, Human, Male, Dark, 3, Hoodie / Nerd Glasses / Shadow Beard
5266, Human, Female, Albino, 3, Mohawk Dark / Purple Lipstick / Eye Patch
5267, Human, Female, Medium, 2, Wild White Hair / Small Shades
5268, Human, Female, Light, 2, Frumpy Hair / Regular Shades
5269, Human, Male, Dark, 3, Crazy Hair / Classic Shades / Shadow Beard
5270, Human, Female, Albino, 3, Mohawk Thin / Eye Patch / Earring
5271, Human, Female, Light, 3, Clown Hair Green / Black Lipstick / Cigarette
5272, Human, Male, Medium, 3, Cap / Medical Mask / Clown Nose
5273, Human, Female, Dark, 3, Wild Blonde / Black Lipstick / Earring
5274, Human, Male, Dark, 3, Messy Hair / Smile / Earring
5275, Human, Female, Medium, 4, Wild White Hair / Smile / Big Shades / Choker
5276, Human, Male, Light, 2, Smile / Classic Shades
5277, Human, Female, Medium, 3, Frumpy Hair / Hot Lipstick / Medical Mask
5278, Human, Female, Medium, 2, Black Lipstick / Rosy Cheeks
5279, Human, Male, Medium, 4, Bandana / Handlebars / Medical Mask / Earring
5280, Human, Male, Dark, 2, Mohawk Dark / Eye Mask
5281, Human, Female, Light, 2, Mohawk / Clown Nose
5282, Ape, ???, , 2, Hoodie / 3D Glasses
5283, Human, Female, Light, 3, Wild White Hair / Black Lipstick / 3D Glasses
5284, Human, Female, Dark, 3, Wild Hair / Purple Lipstick / Clown Eyes Green
5285, Human, Male, Light, 3, Bandana / Smile / Shadow Beard
5286, Human, Male, Dark, 2, Tassle Hat / Luxurious Beard
5287, Human, Male, Albino, 2, Mohawk Thin / Welding Goggles
5288, Human, Female, Medium, 3, Mohawk Dark / Eye Mask / Earring
5289, Human, Female, Medium, 3, Knitted Cap / Hot Lipstick / Big Shades
5290, Human, Non-Binary (???), Medium, 3, Tassle Hat / Smile / Earring
5291, Human, Female, Medium, 3, Pink With Hat / Green Eye Shadow / Cigarette
5292, Human, Female, Albino, 3, Fedora / Clown Eyes Green / Earring
5293, Human, Female, Dark, 4, Wild Blonde / Black Lipstick / Blue Eye Shadow / Earring
5294, Human, Male, Medium, 3, Mohawk Thin / Classic Shades / Mole
5295, Human, Female, Medium, 2, Orange Side / Cigarette
5296, Human, Male, Medium, 3, Bandana / Front Beard Dark / Cigarette
5297, Human, Female, Medium, 2, Mohawk Dark / Buck Teeth
5298, Human, Male, Light, 2, Bandana / Smile
5299, Human, Non-Binary (???), Dark, 3, Do-rag / Hot Lipstick / Normal Beard Black
5300, Human, Female, Light, 4, Crazy Hair / Black Lipstick / Big Shades / Earring
5301, Human, Female, Medium, 2, Frumpy Hair / Regular Shades
5302, Human, Female, Light, 3, Straight Hair Dark / Frown / Earring
5303, Human, Male, Dark, 3, Peak Spike / Regular Shades / Shadow Beard
5304, Human, Female, Light, 4, Pink With Hat / Black Lipstick / Eye Patch / Mole
5305, Human, Male, Dark, 3, Knitted Cap / Classic Shades / Normal Beard Black
5306, Human, Female, Medium, 3, Wild Hair / Horned Rim Glasses / Earring
5307, Human, Male, Medium, 3, Cap Forward / Big Shades / Chinstrap
5308, Human, Female, Dark, 2, Vampire Hair / Hot Lipstick
5309, Human, Female, Medium, 3, Red Mohawk / Black Lipstick / Green Eye Shadow
5310, Human, Female, Light, 3, Wild White Hair / Clown Eyes Blue / Silver Chain
5311, Human, Female, Light, 4, Wild Blonde / Buck Teeth / Clown Eyes Blue / Earring
5312, Human, Male, Albino, 2, Vampire Hair / Eye Patch
5313, Human, Male, Light, 4, Frumpy Hair / Chinstrap / Vape / Earring
5314, Human, Male, Medium, 3, Crazy Hair / Regular Shades / Handlebars
5315, Human, Female, Dark, 4, Blonde Short / Purple Lipstick / Blue Eye Shadow / Earring
5316, Human, Male, Light, 4, Mohawk / Big Shades / Medical Mask / Mole
5317, Human, Female, Dark, 4, Crazy Hair / Purple Lipstick / Clown Eyes Green / Earring
5318, Human, Male, Medium, 3, Hoodie / Nerd Glasses / Mustache
5319, Human, Male, Dark, 3, Cap / Small Shades / Normal Beard
5320, Human, Male, Light, 3, Crazy Hair / Horned Rim Glasses / Front Beard
5321, Human, Female, Dark, 2, Dark Hair / Eye Mask
5322, Human, Female, Albino, 3, Mohawk Thin / 3D Glasses / Cigarette
5323, Human, Male, Medium, 3, Do-rag / Regular Shades / Shadow Beard
5324, Human, Female, Light, 3, Crazy Hair / Purple Lipstick / Small Shades
5325, Human, Female, Dark, 2, Tiara / Blue Eye Shadow
5326, Human, Male, Dark, 2, Crazy Hair / Gold Chain
5327, Human, Female, Dark, 3, Pink With Hat / Purple Eye Shadow / Pipe
5328, Human, Female, Light, 3, Knitted Cap / Eye Mask / Earring
5329, Human, Non-Binary (???), Light, 5, Red Mohawk / Black Lipstick / VR / Front Beard / Cigarette
5330, Human, Male, Light, 4, Stringy Hair / Shadow Beard / Cigarette / Earring
5331, Human, Male, Dark, 3, Police Cap / Classic Shades / Pipe
5332, Human, Male, Dark, 3, Cap Forward / Clown Eyes Green / Luxurious Beard
5333, Human, Male, Dark, 2, Gold Chain / Mole
5334, Human, Female, Albino, 2, Straight Hair / Welding Goggles
5335, Human, Male, Medium, 3, Knitted Cap / Regular Shades / Spots
5336, Human, Male, Medium, 3, Mohawk Dark / Nerd Glasses / Front Beard
5337, Human, Female, Medium, 3, Frumpy Hair / Black Lipstick / Clown Eyes Green
5338, Human, Male, Medium, 3, Cap / Small Shades / Front Beard
5339, Human, Male, Medium, 3, Stringy Hair / Regular Shades / Front Beard
5340, Human, Male, Albino, 4, Police Cap / Frown / Front Beard Dark / Earring
5341, Human, Female, Light, 3, Mohawk Thin / Clown Eyes Blue / Earring
5342, Human, Female, Medium, 2, Clown Eyes Green / Cigarette
5343, Human, Female, Dark, 3, Blonde Bob / Purple Lipstick / Pipe
5344, Human, Female, Medium, 4, Frumpy Hair / Purple Lipstick / Green Eye Shadow / Gold Chain
5345, Human, Male, Light, 3, Cowboy Hat / Shadow Beard / Mole
5346, Human, Male, Light, 3, Frumpy Hair / 3D Glasses / Luxurious Beard
5347, Human, Female, Light, 2, Beanie / Green Eye Shadow
5348, Human, Female, Light, 3, Half Shaved / Purple Lipstick / Mole
5349, Human, Female, Medium, 3, Purple Hair / Purple Lipstick / Medical Mask
5350, Human, Female, Medium, 3, Half Shaved / Smile / Cigarette
5351, Human, Male, Dark, 2, Crazy Hair / VR
5352, Human, Male, Dark, 1, 3D Glasses
5353, Human, Male, Medium, 4, Mohawk Thin / Eye Mask / Cigarette / Earring
5354, Human, Female, Medium, 3, Do-rag / Hot Lipstick / Gold Chain
5355, Human, Female, Light, 3, Straight Hair Blonde / Purple Lipstick / Classic Shades
5356, Human, Male, Dark, 4, Knitted Cap / Nerd Glasses / Mustache / Earring
5357, Human, Male, Medium, 3, Frumpy Hair / Luxurious Beard / Rosy Cheeks
5358, Human, Male, Dark, 3, Wild Hair / Earring / Spots
5359, Human, Male, Light, 3, Hoodie / Choker / Spots
5360, Human, Male, Light, 3, Bandana / Clown Eyes Green / Chinstrap
5361, Human, Male, Medium, 3, Headband / Buck Teeth / Muttonchops
5362, Human, Male, Medium, 4, Shaved Head / Luxurious Beard / Cigarette / Earring
5363, Human, Female, Dark, 2, Straight Hair / Spots
5364, Human, Female, Light, 5, Mohawk Dark / Hot Lipstick / Silver Chain / Earring / Mole
5365, Human, Male, Dark, 2, Wild Hair / Pipe
5366, Human, Female, Medium, 2, Mohawk Dark / Eye Mask
5367, Human, Male, Medium, 4, Crazy Hair / Classic Shades / Front Beard Dark / Earring
5368, Human, Female, Albino, 2, Frumpy Hair / Clown Eyes Blue
5369, Human, Female, Light, 3, Do-rag / Purple Lipstick / Eye Patch
5370, Human, Male, Light, 3, Cap / Big Shades / Shadow Beard
5371, Human, Female, Medium, 2, Vampire Hair / Hot Lipstick
5372, Human, Female, Albino, 3, Cap Forward / Black Lipstick / Pipe
5373, Human, Female, Albino, 2, Wild White Hair / Green Eye Shadow
5374, Human, Female, Albino, 2, Blonde Short / Green Eye Shadow
5375, Human, Female, Medium, 2, Orange Side / Welding Goggles
5376, Human, Female, Albino, 2, Clown Hair Green / Horned Rim Glasses
5377, Human, Male, Albino, 2, Vampire Hair / Cigarette
5378, Human, Male, Albino, 3, Knitted Cap / Cigarette / Earring
5379, Human, Male, Dark, 4, Fedora / Regular Shades / Vape / Earring
