id, type, gender, skin tone, count, accessories
3321, Human, Female, Medium, 2, Blonde Short / Silver Chain
3322, Human, Female, Medium, 4, Pink With Hat / Purple Lipstick / Pipe / Earring
3323, Human, Male, Dark, 4, Cowboy Hat / Smile / Front Beard / Cigarette
3324, Human, Male, Light, 3, Fedora / Classic Shades / Luxurious Beard
3325, Human, Female, Albino, 3, Wild White Hair / Black Lipstick / Vape
3326, Human, Male, Dark, 4, Bandana / Frown / Regular Shades / Muttonchops
3327, Human, Female, Light, 3, Blonde Bob / Hot Lipstick / Clown Nose
3328, Human, Female, Light, 4, Stringy Hair / Purple Lipstick / Blue Eye Shadow / Earring
3329, Human, Female, Dark, 2, Frumpy Hair / Green Eye Shadow
3330, Human, Female, Light, 3, Stringy Hair / Purple Lipstick / Nerd Glasses
3331, Human, Female, Light, 3, Cap / Smile / Eye Mask
3332, Human, Male, Light, 4, Tassle Hat / Classic Shades / Handlebars / Earring
3333, Human, Female, Light, 3, Bandana / Hot Lipstick / Clown Eyes Green
3334, Human, Female, Dark, 2, Police Cap / Purple Lipstick
3335, Human, Female, Medium, 3, Blonde Bob / Hot Lipstick / Purple Eye Shadow
3336, Human, Female, Medium, 3, Messy Hair / Clown Eyes Green / Earring
3337, Human, Male, Medium, 2, Headband / Silver Chain
3338, Human, Female, Dark, 3, Clown Hair Green / Purple Lipstick / Green Eye Shadow
3339, Human, Male, Dark, 3, Peak Spike / Shadow Beard / Cigarette
3340, Human, Male, Dark, 3, Mohawk Thin / Welding Goggles / Front Beard
3341, Human, Female, Dark, 3, Tassle Hat / Purple Eye Shadow / Vape
3342, Human, Female, Light, 3, Knitted Cap / Black Lipstick / Vape
3343, Human, Male, Medium, 3, Wild Hair / 3D Glasses / Chinstrap
3344, Human, Female, Light, 2, Vampire Hair / Earring
3345, Human, Female, Dark, 4, Straight Hair Dark / Hot Lipstick / Purple Eye Shadow / Silver Chain
3346, Human, Female, Light, 2, Vampire Hair / Hot Lipstick
3347, Human, Male, Medium, 3, Wild Hair / 3D Glasses / Handlebars
3348, Human, Female, Light, 2, Fedora / Classic Shades
3349, Human, Male, Light, 3, Peak Spike / VR / Front Beard Dark
3350, Human, Male, Dark, 3, Stringy Hair / Horned Rim Glasses / Mustache
3351, Human, Female, Medium, 2, Purple Lipstick / Nerd Glasses
3352, Human, Female, Medium, 3, Blonde Short / Earring / Mole
3353, Human, Female, Albino, 3, Half Shaved / Black Lipstick / Cigarette
3354, Human, Female, Medium, 2, Tiara / Big Shades
3355, Human, Male, Medium, 4, Mohawk Thin / Horned Rim Glasses / Luxurious Beard / Earring
3356, Human, Male, Light, 3, Do-rag / Horned Rim Glasses / Shadow Beard
3357, Human, Female, Light, 2, Cap Forward / Clown Eyes Blue
3358, Human, Female, Albino, 3, Orange Side / Nerd Glasses / Cigarette
3359, Human, Female, Dark, 4, Blonde Bob / Hot Lipstick / Eye Patch / Silver Chain
3360, Human, Female, Dark, 2, Cap / Regular Shades
3361, Human, Female, Light, 3, Straight Hair Blonde / Small Shades / Clown Nose
3362, Human, Male, Albino, 3, Stringy Hair / Eye Mask / Normal Beard
3363, Human, Female, Light, 3, Wild Blonde / Smile / Regular Shades
3364, Human, Female, Light, 2, Wild Hair / Big Shades
3365, Human, Male, Light, 4, Cowboy Hat / Regular Shades / Medical Mask / Mole
3366, Human, Female, Albino, 2, Police Cap / Clown Eyes Blue
3367, Human, Male, Medium, 2, Nerd Glasses / Front Beard
3368, Human, Female, Light, 4, Knitted Cap / Purple Lipstick / Horned Rim Glasses / Earring
3369, Human, Male, Medium, 4, Red Mohawk / Horned Rim Glasses / Muttonchops / Earring
3370, Human, Female, Medium, 3, Crazy Hair / Earring / Rosy Cheeks
3371, Human, Male, Medium, 3, Peak Spike / Front Beard / Earring
3372, Human, Male, Dark, 3, Cap / Buck Teeth / Mustache
3373, Human, Male, Medium, 2, Clown Hair Green / Normal Beard Black
3374, Human, Female, Dark, 3, Cap Forward / Purple Lipstick / Blue Eye Shadow
3375, Human, Male, Medium, 2, Cap / Normal Beard
3376, Human, Male, Light, 4, Red Mohawk / Regular Shades / Muttonchops / Earring
3377, Human, Male, Medium, 3, Wild Hair / Eye Patch / Normal Beard Black
3378, Human, Female, Medium, 3, Fedora / Smile / Nerd Glasses
3379, Human, Female, Albino, 2, Straight Hair Dark / Regular Shades
3380, Human, Female, Light, 2, Do-rag / Mole
3381, Human, Female, Medium, 3, Police Cap / Black Lipstick / Rosy Cheeks
3382, Human, Female, Dark, 3, Mohawk Dark / Regular Shades / Earring
3383, Human, Male, Medium, 2, Wild Hair / Mustache
3384, Human, Non-Binary (???), Dark, 2, Tassle Hat / Earring
